"text","created","url","latitude","longitude","retweetCount","hashtag"
"Listen to Real Hustlers by Young Peso Swag #np on #SoundCloud
https://t.co/oWrXuxQJcG #realhusters #NoLz #peso",2017-08-11 23:59:56,"https://twitter.com/YoungPesoSwag/status/896159277202546689",NA,NA,0,"#soundcloud"
"Have you heard <e2><80><98>Honest<e2><80><99> by @BlackY_bemani on #SoundCloud? #np https://t.co/9XOhOe4g3U",2017-08-11 23:59:54,"https://twitter.com/Qubixm/status/896159269677969408",NA,NA,0,"#soundcloud"
"My new sounds: Rhythm Of The Night (BE<ce><9b>VS Remix) https://t.co/4P79xaGIiY on #SoundCloud",2017-08-11 23:59:54,"https://twitter.com/Abeavs14/status/896159268977623040",NA,NA,2,"#soundcloud"
"Listen to Only Love Can Break Your Heart (Masters At Work Dub) by Purple Zee's #np on #SoundCloud https://t.co/aLybpyRSFj",2017-08-11 23:59:51,"https://twitter.com/s69tacy69/status/896159258605002753",NA,NA,0,"#soundcloud"
"My new sounds: Uncerrz https://t.co/0NJcpSoGFd on #SoundCloud",2017-08-11 23:59:48,"https://twitter.com/Zpurpz/status/896159245791449088",NA,NA,1,"#soundcloud"
"Listen to REZZ X K?D - FOURTH IMPACT by REZZ #np on #SoundCloud https://t.co/VgusXusn8n",2017-08-11 23:59:41,"https://twitter.com/dallasmau5/status/896159215772778496",NA,NA,2,"#soundcloud"
"Listen to Santa (Panda Remix) by Young Peso Swag #np on #SoundCloud
https://t.co/zR09pKsL84 #pesoonfire #youfeelme #barz #swag #peso",2017-08-11 23:59:40,"https://twitter.com/YoungPesoSwag/status/896159212216008705",NA,NA,0,"#soundcloud"
"Added <e2><80><98>Release Me EP<e2><80><99> by @IAMDESTINYP on #SoundCloud? #np https://t.co/RC9mdjNyI3 #stream #soundcloud #chancetharapper #hiphop #rap #rnb",2017-08-11 23:59:38,"https://twitter.com/Iamdestinyp/status/896159202594275328",NA,NA,0,"#soundcloud"
"Listen to Wassup (prod. by JF Beats) by C-Wild #np on #SoundCloud https://t.co/ZzoV1FpquR",2017-08-11 23:59:37,"https://twitter.com/corban_wilder/status/896159198097981441",NA,NA,13,"#soundcloud"
"Tez- Today Ft. DaeDaTruth<e2><80><99> by TEZ on #SoundCloud? #np https://t.co/8Y3uV8XgfZ",2017-08-11 23:59:36,"https://twitter.com/Dam_So_Icy/status/896159192792223744",NA,NA,0,"#soundcloud"
"Listen to Live Like a Warrior by matisyahu #np on #SoundCloud 
 https://t.co/YAW3J4iJ29",2017-08-11 23:59:34,"https://twitter.com/farida_khalid/status/896159185393430528",NA,NA,0,"#soundcloud"
"Have you heard <e2><80><98>Episode 122: Modern Major Generals<e2><80><99> by David Bledsoe on #SoundCloud? #np https://t.co/fYKSZMPNv5",2017-08-11 23:59:30,"https://twitter.com/TheHell_Podcast/status/896159168574308352",NA,NA,1,"#soundcloud"
"Have you heard <e2><80><98>HMU<e2><80><99> by The Real DaJohn on #SoundCloud? #np https://t.co/IXUrI5NZRR",2017-08-11 23:59:29,"https://twitter.com/therealdajohn/status/896159164359102464",NA,NA,0,"#soundcloud"
"Listen to Sout El Horeya by Cairokee #np on #SoundCloud
https://t.co/SIPs1Svp3B old is gold cairokee <e2><9d><a4><e2><9d><a4><e2><9d><a4>",2017-08-11 23:59:21,"https://twitter.com/hassan74221312/status/896159131005886464",NA,NA,0,"#soundcloud"
"Have you heard <e2><80><98>Insan3Lik3 - We Are The Robots (feat. Temu)<e2><80><99> by Monstercat on #SoundCloud? #np https://t.co/jREN1TSPj9",2017-08-11 23:59:19,"https://twitter.com/shankargallery/status/896159122420244480",NA,NA,0,"#soundcloud"
"My new sounds: CastleShadowmere https://t.co/k40QhFHcDE on #SoundCloud",2017-08-11 23:59:18,"https://twitter.com/MarkPLawley/status/896159118884392962",NA,NA,1,"#soundcloud"
"@BazookaBlvd &gt;&gt;&gt; Listen to Still RMX (Produced By Allyn Coleman) by AllynColeman #np on #SoundCloud
https://t.co/4RV9GNW6kJ",2017-08-11 23:59:18,"https://twitter.com/AllynBColeman/status/896159118678827008",NA,NA,1,"#soundcloud"
"Listen to Common by Young Peso Swag #np on #SoundCloud
https://t.co/25uTsCB5Ld #pesoonfire #dope #swag #barz #BenFrankLocoEnt #peso",2017-08-11 23:59:17,"https://twitter.com/YoungPesoSwag/status/896159113893224452",NA,NA,0,"#soundcloud"
"Listen to #3Peat [prod. Labstrak] by PrinceHendrix #np on #SoundCloud <ed><a0><be><ed><b4><b7><ed><a0><bc><ed><bf><bc><e2><80><8d><e2><99><80><ef><b8><8f><ed><a0><bd><ed><b2><b8> https://t.co/7Nxj99vDGs",2017-08-11 23:59:14,"https://twitter.com/PrinceHendrix75/status/896159103034064897",NA,NA,0,"#soundcloud"
"Listen to Premiere: Terrence Parker 'Alarm The Sound' (John Tejada Remix) by Mixmag #np on #SoundCloud https://t.co/fAbkHvu4lK",2017-08-11 23:59:11,"https://twitter.com/s69tacy69/status/896159090858115072",NA,NA,0,"#soundcloud"
"Listen to Counting The Guwap Feat. Jimbo by Scooty Scoot #np on #SoundCloud https://t.co/BHsqD8wMEf",2017-08-11 23:59:11,"https://twitter.com/Love_ZoeGutta/status/896159090614845444",NA,NA,0,"#soundcloud"
"Have you heard <e2><80><98>Glock On My Side (Prod. JimmNasty)<e2><80><99> by Duwap Kaine on #SoundCloud? #np https://t.co/VGgEX2wCAf",2017-08-11 23:59:05,"https://twitter.com/1017dan_/status/896159065990021121",NA,NA,0,"#soundcloud"
"A new favorite: Louis Futon - Rewind (Feat. Ashe &amp; Armani White) by @louisfutonbeats https://t.co/8fnDUotR6A on #SoundCloud",2017-08-11 23:59:05,"https://twitter.com/claudio19994/status/896159064282898432",NA,NA,0,"#soundcloud"
"I fucks with : Hermitude - The Buzz (TVMPO JERSEY CLUB FLIP) by @_Tempo_Music https://t.co/hONYKucCxh on #SoundCloud",2017-08-11 23:59:03,"https://twitter.com/Alvi_Bee/status/896159054816452608",NA,NA,1,"#soundcloud"
"Have you heard <e2><80><98>Crew Remix<e2><80><99> by @ThatsUrbanswave on #SoundCloud? #np https://t.co/avGi19wYnW",2017-08-11 23:58:58,"https://twitter.com/SaRap_Fresh/status/896159033727385600",NA,NA,1,"#soundcloud"
"Listen to John Gotti by Kevin Gates #np on #SoundCloud https://t.co/5rEjyLXamb",2017-08-11 23:58:55,"https://twitter.com/homerdastoner1/status/896159023791087616",NA,NA,0,"#soundcloud"
"YO! @GylesEvans1 Releases New Music Via #soundcloud Check Out The Hot Banger - Check - https://t.co/R63EiJ9rkw",2017-08-11 23:58:52,"https://twitter.com/2themillblog/status/896159009597603840",NA,NA,0,"#soundcloud"
"<e2><80><98>@JJ_ammin  x1jam ""The Otherside"" J.r productions2020 prefect vision<e2><80><99> on #SoundCloud #np https://t.co/ysqDFcV7bG",2017-08-11 23:58:52,"https://twitter.com/jj_jammin/status/896159009471815680",NA,NA,0,"#soundcloud"
"Have you heard <e2><80><98>EBABY Ft. Yt Come Up.produced Rl Beatz<e2><80><99> by E BABY on #SoundCloud? #np https://t.co/JGyTNMYdA3",2017-08-11 23:58:48,"https://twitter.com/EBABY901/status/896158991721447425",NA,NA,0,"#soundcloud"
"Listen to Common by Young Peso Swag #np on #SoundCloud
https://t.co/25uTsCB5Ld #pesoonfire #NoLz #swag #peso",2017-08-11 23:58:45,"https://twitter.com/YoungPesoSwag/status/896158981235679232",NA,NA,0,"#soundcloud"
"@4900zCLUB &gt;&gt;&gt; Listen to Still RMX (Produced By Allyn Coleman) by AllynColeman #np on #SoundCloud
https://t.co/4RV9GNW6kJ",2017-08-11 23:58:45,"https://twitter.com/AllynBColeman/status/896158980619120640",NA,NA,0,"#soundcloud"
"Listen to Two Together feat. Steffi by tomtrago #np on #SoundCloud https://t.co/6Pt8qBZ5WV",2017-08-11 23:58:42,"https://twitter.com/s69tacy69/status/896158969563013120",NA,NA,0,"#soundcloud"
"Listen to Baby Sizzle - Erry Thang Fye (Prod Southside) by Southside - 808 Mafia #np on #SoundCloud https://t.co/28v0d2cy8g",2017-08-11 23:58:42,"https://twitter.com/FBGCisco/status/896158967063236610",NA,NA,0,"#soundcloud"
"Listen to Awakening - Mix.2 by EKALI #np on #SoundCloud M A G I C  https://t.co/zUXMtwY3tU",2017-08-11 23:58:39,"https://twitter.com/foreverkat7/status/896158955721809920",NA,NA,1,"#soundcloud"
"Have you heard <e2><80><98>Late Night<e2><80><99> by idadbox on #SoundCloud? #np https://t.co/2xftrfRgRn",2017-08-11 23:58:38,"https://twitter.com/idadbox/status/896158952857022464",NA,NA,0,"#soundcloud"
"Have you heard <e2><80><98>207 Zuu Boyz<e2><80><99> by Lord Zeus Ra on #SoundCloud? #np https://t.co/zF4AAe3tVN",2017-08-11 23:58:38,"https://twitter.com/LordZeusRa/status/896158952345395200",NA,NA,0,"#soundcloud"
"My new sounds: 80three https://t.co/RVBD1PzmGQ on #SoundCloud",2017-08-11 23:58:33,"https://twitter.com/tuckdensley/status/896158929658314754",NA,NA,0,"#soundcloud"
"Listen to DEATHROW (Prod. By Dope Boi) by ROSSI RADO #np on #SoundCloud
https://t.co/Hxfkp43Dtw",2017-08-11 23:58:32,"https://twitter.com/RadoDaVinci/status/896158927175340032",NA,NA,0,"#soundcloud"
"A new favorite: F****n Genius by @oOLatchOo https://t.co/wZXbTrUKs4 on #SoundCloud",2017-08-11 23:58:31,"https://twitter.com/hilcohilco/status/896158923551416320",NA,NA,0,"#soundcloud"
"A new favorite: XXI by @IAmBradHester https://t.co/DMh32oOXLJ on #SoundCloud",2017-08-11 23:58:26,"https://twitter.com/xypoguzywaro/status/896158899673288707",NA,NA,0,"#soundcloud"
"Listen to Asap Ferg- Choppas On Deck chopped And Screwed by Ishmollies #np on #SoundCloud https://t.co/pnqGHKQbSo",2017-08-11 23:58:23,"https://twitter.com/BruceSatellite/status/896158887539228672",NA,NA,0,"#soundcloud"
"#MightAsWellWhileImPluggingStuff 
Trick or Treat (Prod. Moo Latte) by Joe Wright #np on #SoundCloud
https://t.co/klyDAQ8X4F",2017-08-11 23:58:19,"https://twitter.com/JoeWright828/status/896158870992699394",NA,NA,0,"#soundcloud"
"My new sounds: Macabre Pariah https://t.co/aWDcXxQ6uu on #SoundCloud",2017-08-11 23:58:15,"https://twitter.com/_spookymax/status/896158855863783424",NA,NA,0,"#soundcloud"
"I fucks with : Skrillex X Habstrakt - CHICKEN SOVP [JakeLift JERSEY Remix] by JakeLift https://t.co/Qb4ti87Pyr on #SoundCloud",2017-08-11 23:58:09,"https://twitter.com/Alvi_Bee/status/896158830534340612",NA,NA,0,"#soundcloud"
"My new sounds: She's So Spooky https://t.co/gKcTCCWMcy on #SoundCloud",2017-08-11 23:58:08,"https://twitter.com/_spookymax/status/896158826524585985",NA,NA,0,"#soundcloud"
"Listen to WE'RE COMING IN by THE F E V E R 333 #np on #SoundCloud https://t.co/6XBLBzoJl5",2017-08-11 23:58:07,"https://twitter.com/fernsucks/status/896158822628118529",NA,NA,0,"#soundcloud"
"Listen to Dummy Ft Godly (PROD Kayoe Beats) (2017) by BLACKAPACHE3600 #np on #SoundCloud
https://t.co/BKCLrnDZ9Y",2017-08-11 23:58:05,"https://twitter.com/Joe_East_Mancha/status/896158811970387968",NA,NA,2,"#soundcloud"
"Have you heard <e2><80><98>YESTERYEAR DANCEHALL<e2><80><99> by jjwizzle Production on #SoundCloud? #np https://t.co/hn3z2Bhe2P<c2><a0><e2><80><a6>",2017-08-11 23:58:02,"https://twitter.com/DancehallJA/status/896158801719513091",NA,NA,0,"#soundcloud"
"My new sounds: BYOB (System Of A Down Cover) https://t.co/q3K29Yo9nu on #SoundCloud",2017-08-11 23:57:58,"https://twitter.com/_spookymax/status/896158784355057664",NA,NA,0,"#soundcloud"
"A new favorite: Cooper's Cup by @yottomusic https://t.co/Giqw9UygLL on #SoundCloud",2017-08-11 23:57:58,"https://twitter.com/DeejayTom/status/896158783612755968",NA,NA,0,"#soundcloud"
"<e2><80><98>Rhapsody Mix - 29.07.2017 - Bowman's Club, Ipswich<e2><80><99> by Ronnie Loko on #SoundCloud? #np https://t.co/fpRLsMvcXM",2017-08-11 23:57:57,"https://twitter.com/Elevenpsychic/status/896158780945084416",NA,NA,1,"#soundcloud"
"A new favorite: Blush Response - You Will Cry Out In Grief (snippett) by Khemia Records https://t.co/khNg3sVQbm on #SoundCloud",2017-08-11 23:57:57,"https://twitter.com/Leikkuri_music/status/896158779258961923",NA,NA,0,"#soundcloud"
"Listen to Kerri Chandler - Atmospheric Beats (Original Extended Version) by Ibadan Records #np on #SoundCloud https://t.co/ikTtbwvMgK",2017-08-11 23:57:56,"https://twitter.com/s69tacy69/status/896158773898756096",NA,NA,0,"#soundcloud"
"For yall <ed><a0><bd><ed><b4><a5><ed><a0><bd><ed><b2><94><ed><a0><bd><ed><b3><bd><ed><a0><bd><ed><b0><91><c2><ae> LATE NIGHTS(PROD BY:HAIKU) by 7teen #np on #SoundCloud https://t.co/lbfk64DklW",2017-08-11 23:57:54,"https://twitter.com/W_O_N_S/status/896158768156692480",NA,NA,27,"#soundcloud"
"Hot New Track! New Mehico by Young Diesel Radio Cut https://t.co/yV6GsIJxxu on #SoundCloud",2017-08-11 23:57:53,"https://twitter.com/YoungDieselBBM/status/896158763928899584",NA,NA,1,"#soundcloud"
"Listen to Cinema Paradiso On Curve Soprano Sax by fa<e2><84><8b>ood al<e2><84><af>x #np on #SoundCloud
https://t.co/JVx93MseOV",2017-08-11 23:57:52,"https://twitter.com/hyaam74/status/896158760019689472",NA,NA,0,"#soundcloud"
"My new sounds: What's My Name? https://t.co/Qza2wb9rts on #SoundCloud",2017-08-11 23:57:52,"https://twitter.com/_spookymax/status/896158756509057024",NA,NA,0,"#soundcloud"
"outside of #shutupandrapMpls last night, Heard Guy murder this track and I knew it Was a Banger!  #SoundCloud? #np https://t.co/WPS7MmUK6x",2017-08-11 23:57:49,"https://twitter.com/Civileyezd1/status/896158743972298753",NA,NA,0,"#soundcloud"
"A new favorite: Pholo - Sorry (OUT NOW) by @liquidritual https://t.co/s6wHRnWazC on #SoundCloud",2017-08-11 23:57:48,"https://twitter.com/murasame19xx/status/896158743456497664",NA,NA,0,"#soundcloud"
"<e2><80><98>DJ IMFAMOUZZ &amp; DJ LOKEY PRESENT: ""WE LIT"" THE EP (JERSEY CLUB MUSIC)<e2><80><99> on #SoundCloud #np https://t.co/QwEaXFpnad",2017-08-11 23:57:48,"https://twitter.com/prodbyimf/status/896158743041253376",NA,NA,0,"#soundcloud"
"The whole ep bop! @officialkuddi  @psychoYP This Is What You Wanted #np on #SoundCloud
https://t.co/Bb2kHzSYma",2017-08-11 23:57:46,"https://twitter.com/FolarinGotWings/status/896158732924575744",NA,NA,1,"#soundcloud"
"F.L.Y.Z.E.L.L. IS BACK AT IT!! Wing Tips https://t.co/l7uxxVi0fx on #SoundCloud",2017-08-11 23:57:44,"https://twitter.com/flyzell23/status/896158723231457280",NA,NA,0,"#soundcloud"
"My new sounds: Goth Coffee Jam https://t.co/jFnTuEWpeg on #SoundCloud",2017-08-11 23:57:42,"https://twitter.com/_spookymax/status/896158718517141505",NA,NA,0,"#soundcloud"
"Listen to Rose That Grew 4rm Concrete by PhaSeIsLyFe #np on #SoundCloud https://t.co/L5qTC3YAuS",2017-08-11 23:57:41,"https://twitter.com/4rmTheAve/status/896158710250094592",NA,NA,0,"#soundcloud"
"Listen to Nu- Stay Cool by Nu #np on #SoundCloud
https://t.co/EIFmZbZXr9",2017-08-11 23:57:40,"https://twitter.com/Randomchick_x3/status/896158706575917060",NA,NA,1,"#soundcloud"
"<ed><a0><bd><ed><ba><a8>new music alert!!<ed><a0><bd><ed><ba><a8> Listen to Road Trip (prod. by Farai) by Veezy Da Kid #np on #SoundCloud https://t.co/5XwhLZRP6i",2017-08-11 23:57:39,"https://twitter.com/VEEZY_DA_KID/status/896158703602114560",NA,NA,3,"#soundcloud"
"My new sounds: Crucifix (Mortified Mortician Cover) https://t.co/oAuZOwu3UP on #SoundCloud",2017-08-11 23:57:36,"https://twitter.com/_spookymax/status/896158691971354625",NA,NA,0,"#soundcloud"
"My new sounds: Bats Beyond Me https://t.co/hjrAhs5BzN on #SoundCloud",2017-08-11 23:57:33,"https://twitter.com/_spookymax/status/896158677043781632",NA,NA,0,"#soundcloud"
"My new sounds: Amber(Prod. By NETwork) https://t.co/nrOgnNRwZY on #SoundCloud",2017-08-11 23:57:32,"https://twitter.com/OFWGKTA_DEVON12/status/896158675353518080",NA,NA,0,"#soundcloud"
"Listen to pumped up kicks remix (prodby . haven beats x jouce money) by JoNNYFLMG #np on #SoundCloud
https://t.co/0SYoYRcBIW",2017-08-11 23:57:27,"https://twitter.com/206Jonny/status/896158653647953920",NA,NA,0,"#soundcloud"
"Listen to Kaskade - Never Sleep Alone by Kaskade #np on #SoundCloud https://t.co/mfm55Pxabu",2017-08-11 23:57:26,"https://twitter.com/bassskitty/status/896158650695155713",NA,NA,0,"#soundcloud"
"Listen to Shovel Pass Ep 1 Nothing Else Blatters! by Shovel Pass Podcast #np on #SoundCloud
https://t.co/crAwd5y1LS",2017-08-11 23:57:24,"https://twitter.com/ShovelPassPeter/status/896158639018328064",NA,NA,0,"#soundcloud"
"Listen to Trust (Prod. Fabestar) by Alijah Scrawl #np on #SoundCloud
https://t.co/lv3sd08fJx",2017-08-11 23:57:23,"https://twitter.com/ogchancethereal/status/896158634786177024",NA,NA,2,"#soundcloud"
"Listen to Gold (Official Version) by ElOnlyMan #np on #SoundCloud
https://t.co/k68SiCFEEo 

Like, share <ed><a0><bd><ed><b8><8d>",2017-08-11 23:57:20,"https://twitter.com/AlbersBree/status/896158625277673474",NA,NA,0,"#soundcloud"
"Have you heard <e2><80><98>This What I Be On<e2><80><99> by Trigga B on #SoundCloud? #np https://t.co/vDbsd3BqFz
First project go check it out!!!",2017-08-11 23:57:20,"https://twitter.com/brandonbarr1919/status/896158623012765698",NA,NA,3,"#soundcloud"
"A new favorite: Whethan - Savage Feat. Flux Pavilion &amp; MAX (DIV/IDE Remix) by DIV/IDE's Secret Sauce https://t.co/yWthW1JYax on #SoundCloud",2017-08-11 23:57:18,"https://twitter.com/djbennyg/status/896158617715343360",NA,NA,1,"#soundcloud"
"Have you heard <e2><80><98>long day<e2><80><99> by @BATHSALTBRYCE on #SoundCloud? #np https://t.co/ixe0p21RhW",2017-08-11 23:57:18,"https://twitter.com/bathsaltbryce/status/896158614733242368",NA,NA,0,"#soundcloud"
"I fucks with : XO Tour Life (TVMPO Jersey Club Remix) by @_Tempo_Music https://t.co/uvwUkCU05u on #SoundCloud",2017-08-11 23:57:16,"https://twitter.com/Alvi_Bee/status/896158607376400384",NA,NA,1,"#soundcloud"
"<ed><a0><bd><ed><b9><8f><ed><a0><bc><ed><bf><bd> #FollowMe on #IG for more #Wavy Stories 
https://t.co/G5DdlspOl5 
Over 87 Million Plays on my #Soundcloud #WFB <ed><a0><bc><ed><bc><8a><e2><80><a6> https://t.co/Kens1y25pg",2017-08-11 23:57:11,"https://twitter.com/AcesWaves/status/896158588057468929",NA,NA,8,"#soundcloud"
"New Track<ed><a0><be><ed><b4><98> Luv me MY Darling(Prod. BABE) by Ice (LilCrevm) #np on #SoundCloud https://t.co/LyL517HLt2",2017-08-11 23:57:09,"https://twitter.com/TheBrokePromise/status/896158577332690944",NA,NA,0,"#soundcloud"
"Best She Ever Had - Lebeok x Young D (Prod by Lebeok) #BDMG #BestSheEverHad #SoundCloud
https://t.co/DkR9Zi5tdh",2017-08-11 23:57:08,"https://twitter.com/Lebeok/status/896158574862151680",NA,NA,1,"#soundcloud"
"My new sounds: W.O.K.F Ft. Leo Suave https://t.co/zQTdXNzKJJ on #SoundCloud",2017-08-11 23:57:07,"https://twitter.com/StillChiefn95/status/896158569271181313",NA,NA,0,"#soundcloud"
"Listen to JUSTUSAPMOBB by shaady9 #np on #SoundCloud <ed><a0><bc><ed><be><ad><ed><a0><bc><ed><be><ad><ed><a0><bc><ed><be><ad> https://t.co/sjvooMUjPp",2017-08-11 23:57:05,"https://twitter.com/_shaady9/status/896158560794562561",NA,NA,0,"#soundcloud"
"My new sounds: Freeze(Prod. By NETwork) https://t.co/9meUhlEyw5 on #SoundCloud",2017-08-11 23:57:04,"https://twitter.com/OFWGKTA_DEVON12/status/896158557304799232",NA,NA,0,"#soundcloud"
"Listen to XOTB - 22 by xonthabeat #np on #SoundCloud https://t.co/KPWS9I6eCa",2017-08-11 23:57:04,"https://twitter.com/XOTBB/status/896158555463589888",NA,NA,0,"#soundcloud"
"Day 11:

Listen to Jelly (Prod. PoloBoyShawty) by Big Baby #np on #SoundCloud
https://t.co/vH6oD0V1NW",2017-08-11 23:57:01,"https://twitter.com/_ComfortJones/status/896158545682419713",NA,NA,1,"#soundcloud"
"Check out all of our #FreeDownloads on our #SoundCloud account. 

https://t.co/JCpyrus6d4",2017-08-11 23:57:00,"https://twitter.com/EDMsauce/status/896158541043478529",NA,NA,1,"#soundcloud"
"Listen to O.M.G. - Sneady Babi &amp; Country Boi &amp; BJ-Lyryc &amp; Truth &amp; XM (prod. by Jersey Beatz) #np on #SoundCloud
https://t.co/VqCN1gpRPr",2017-08-11 23:57:00,"https://twitter.com/Jersey_Beatz/status/896158540099747840",NA,NA,3,"#soundcloud"
"Have you heard <e2><80><98>Virtue<e2><80><99> by Kllo on #SoundCloud? #np https://t.co/h3Loehf8nx",2017-08-11 23:56:59,"https://twitter.com/themusicbrief/status/896158537432260608",NA,NA,0,"#soundcloud"
"Have you heard <e2><80><98>Storytelling remix<e2><80><99> by thawedoutproductions on #SoundCloud? #np https://t.co/0gtOqXTAmp",2017-08-11 23:56:58,"https://twitter.com/thawedoutpro/status/896158530268315649",NA,NA,0,"#soundcloud"
"Listen to Efred Genahak by Cairokee #np on #SoundCloud
https://t.co/aGtdqtpTPD",2017-08-11 23:56:53,"https://twitter.com/hassan74221312/status/896158510919983104",NA,NA,0,"#soundcloud"
"Vibe To This Brazil by @saib_beats https://t.co/0q3pe6zvgG on #SoundCloud",2017-08-11 23:56:51,"https://twitter.com/HippyEra/status/896158503454113792",NA,NA,0,"#soundcloud"
"My new sounds: Popcorn Sessions 037 https://t.co/JTueAdZwsM on #SoundCloud",2017-08-11 23:56:47,"https://twitter.com/naziiih/status/896158487155060737",NA,NA,0,"#soundcloud"
"Listen to All Night Long - Jersey Beatz(prod. by Jersey Beatz) by Jersey Beatz #np on #SoundCloud
https://t.co/nQBLNu4eKE",2017-08-11 23:56:45,"https://twitter.com/Jersey_Beatz/status/896158477533364225",NA,NA,1,"#soundcloud"
"Listen to Thunder &amp; Reign (prod. Byesh) [Mixed by Spon] by BYESH #SoundCloud
https://t.co/HKHmzJZU5w",2017-08-11 23:56:44,"https://twitter.com/ahbyeshalakeum/status/896158474026893312",NA,NA,0,"#soundcloud"
"Have you heard <e2><80><98>Torpor<e2><80><99> by All Fletcher on #SoundCloud? #np https://t.co/0Fkg3NE98p",2017-08-11 23:56:43,"https://twitter.com/ovipogo/status/896158468779921408",NA,NA,0,"#soundcloud"
"Listen to John O'Callaghan Vs Oceanlab - One Special Satellite (Beamrider Mashup) by Beamrider #np on #SoundCloud https://t.co/kem1cJmHqS",2017-08-11 23:56:40,"https://twitter.com/NourTTZaghloul/status/896158456922513408",NA,NA,0,"#soundcloud"
"Listen to Baddest - Sneady Babi (prod. by Jersey Beatz) by Jersey Beatz #np on #SoundCloud
https://t.co/9GEbo30Ptu",2017-08-11 23:56:38,"https://twitter.com/Jersey_Beatz/status/896158449968455680",NA,NA,1,"#soundcloud"
"Listen to WEST COAST CRUISIN (Prod. By Dope Boi) by ROSSI RADO (Feat. Growdy &amp; LyRx) on #SoundCloud now!!!!!
https://t.co/NPkNd1cr8V",2017-08-11 23:56:35,"https://twitter.com/RadoDaVinci/status/896158436387192833",NA,NA,0,"#soundcloud"
"Listen to been gon for a long time (prod by UNTITLED) by JoNNYFLMG #np on #SoundCloud
https://t.co/mbu7BAig2M 98 lonely",2017-08-11 23:56:34,"https://twitter.com/206Jonny/status/896158432419430401",NA,NA,0,"#soundcloud"
"Have you heard <e2><80><98>Mars - Bringer of War (WM vs Holst)<e2><80><99> by Wintermut3 on #SoundCloud? #np https://t.co/9oKHFcpc9t",2017-08-11 23:56:33,"https://twitter.com/wintermuteStd/status/896158427533017089",NA,NA,0,"#soundcloud"
"Hear and follow @anonxmousone on #SoundCloud https://t.co/aJTjf6H4dr",2017-08-11 23:56:33,"https://twitter.com/AnonXmousOne/status/896158427252015104",NA,NA,1,"#soundcloud"
"Listen to Trippin - JF ft. XM (prod. by Jersey Beatz) by Jersey Beatz #np on #SoundCloud
https://t.co/IM4BXLtVrA",2017-08-11 23:56:33,"https://twitter.com/Jersey_Beatz/status/896158426551599104",NA,NA,2,"#soundcloud"
"Listen to Yiego - swear by King Yiego #np on #SoundCloud https://t.co/H8vFazVZmG",2017-08-11 23:56:31,"https://twitter.com/bookuyiego/status/896158418607546368",NA,NA,4,"#soundcloud"
"Listen to goodtimes 2 by William June #np on #SoundCloud
https://t.co/S7RYDDYaHh",2017-08-11 23:56:27,"https://twitter.com/wrjune1230/status/896158400085508097",NA,NA,0,"#soundcloud"
"Listen to Audios when you smoking #np on #SoundCloud https://t.co/Abmg3fKpIT",2017-08-11 23:56:25,"https://twitter.com/SteeloTCHG/status/896158394481954817",NA,NA,0,"#soundcloud"
"How Losing SoundCloud Would Change Music - The Ringer (blog) https://t.co/8BpKEYwkbo #SoundCloud",2017-08-11 23:56:24,"https://twitter.com/SocialMediaMeow/status/896158390971318272",NA,NA,0,"#soundcloud"
"Listen to Bombs Keep Falling From The Sky (prod. Byesh) [Mixed by Spon] by BYESH #SoundCloud
https://t.co/hmmRJQjqcD",2017-08-11 23:56:24,"https://twitter.com/ahbyeshalakeum/status/896158390811975681",NA,NA,0,"#soundcloud"
"Listen to Sneady Babi - Sneady Babi ft. XM (prod. by Jersey Beatz) by Jersey Beatz #np on #SoundCloud
https://t.co/4uafGdO5NS",2017-08-11 23:56:24,"https://twitter.com/Jersey_Beatz/status/896158388958117888",NA,NA,1,"#soundcloud"
"Happy birthday Hip Hop, you've changed my life 
#BeetleJuice  #SoundCloud #RapIsWhatIDoButHipHopIsWhereTheHeartIs 
https://t.co/B9bMKs1CHz",2017-08-11 23:56:22,"https://twitter.com/JoeWright828/status/896158381815152640",NA,NA,0,"#soundcloud"
"Listen to On Da Block - Sanny Mula &amp; BJ-Lyryc (prod. by Jersey Beatz) by Jersey Beatz #np on #SoundCloud
https://t.co/tKoHal3tb0",2017-08-11 23:56:19,"https://twitter.com/Jersey_Beatz/status/896158366627581952",NA,NA,1,"#soundcloud"
"Have you heard <e2><80><98>RON ONEAL FT RICK ROSS &amp; SV SKEE ""SPRINKLE ON EM""<e2><80><99> by Ron Oneal Blackbottleboys on #SoundCloud? #np https://t.co/jPnhFGsSpl",2017-08-11 23:56:17,"https://twitter.com/Big1Radio/status/896158362018095104",NA,NA,1,"#soundcloud"
"Like this sound: Earstrip - Knock U (Original Mix) by Deepink https://t.co/1o4bmlPpiC on #SoundCloud",2017-08-11 23:56:14,"https://twitter.com/luanpetersonn/status/896158348910796800",NA,NA,0,"#soundcloud"
"Listen to Beat It Up - JF &amp; XM &amp; Truth (prod. by Jersey Beatz) by Jersey Beatz #np on #SoundCloud
https://t.co/RvY2M1FN2n",2017-08-11 23:56:14,"https://twitter.com/Jersey_Beatz/status/896158346687860737",NA,NA,1,"#soundcloud"
"Listen to JohnGottiGrandson-KnoWeOn by Homer Da Stoner #np on #SoundCloud https://t.co/ZJ7wveRijh",2017-08-11 23:56:13,"https://twitter.com/homerdastoner1/status/896158343663722496",NA,NA,0,"#soundcloud"
